회사명,거래소코드,회계년도,이익잉여금(*)(천원),이익잉여금(결손금)(*)(IFRS)(천원)
(주)DB하이텍,000990,1981/12,3094434,
(주)DB하이텍,000990,1982/12,4075816,
(주)DB하이텍,000990,1983/12,4251480,
(주)DB하이텍,000990,1984/12,4566428,
(주)DB하이텍,000990,1985/12,5087969,
(주)DB하이텍,000990,1986/12,6499797,
(주)DB하이텍,000990,1987/12,7641527,
(주)DB하이텍,000990,1988/12,10017864,
(주)DB하이텍,000990,1989/12,12335577,
(주)DB하이텍,000990,1990/12,15426393,
(주)DB하이텍,000990,1991/12,20864500,
(주)DB하이텍,000990,1992/12,28700084,
(주)DB하이텍,000990,1993/12,36338203,
(주)DB하이텍,000990,1994/12,35953368,
(주)DB하이텍,000990,1995/12,32902397,
(주)DB하이텍,000990,1996/12,37099782,
(주)DB하이텍,000990,1997/12,19854039,
(주)DB하이텍,000990,1998/12,23718961,
(주)DB하이텍,000990,1999/12,30668066,
(주)DB하이텍,000990,2000/12,41377789,
(주)DB하이텍,000990,2001/12,38461203,
(주)DB하이텍,000990,2002/12,54764513,
(주)DB하이텍,000990,2003/12,63025199,
(주)DB하이텍,000990,2004/12,99203674,
(주)DB하이텍,000990,2005/12,105641443,
(주)DB하이텍,000990,2006/12,105360293,
(주)DB하이텍,000990,2007/12,83266643,83266643
(주)DB하이텍,000990,2008/12,-219949883,-219949883
(주)DB하이텍,000990,2009/12,-396392422,-396392422
(주)DB하이텍,000990,2010/12,-462452304,-434980810
(주)DB하이텍,000990,2011/12,-529391701,-529391701
(주)DB하이텍,000990,2012/12,-562637444,-562637444
(주)DB하이텍,000990,2013/12,-72160591,-72160591
(주)DB하이텍,000990,2014/12,-134157800,-134157800
(주)DB하이텍,000990,2015/12,-10928228,-10928228
(주)DB하이텍,000990,2016/12,75868886,75868886
(주)DB하이텍,000990,2017/12,152839626,152839626
(주)DB하이텍,000990,2018/12,269771133,269771133
(주)DB하이텍,000990,2019/12,374009785,374009785
(주)DB하이텍,000990,2020/12,523345080,523345080
(주)MH에탄올,023150,1989/12,5284232,
(주)MH에탄올,023150,1990/12,6144625,
(주)MH에탄올,023150,1991/12,7087971,
(주)MH에탄올,023150,1992/12,7925063,
(주)MH에탄올,023150,1993/12,9336141,
(주)MH에탄올,023150,1994/12,9866975,
(주)MH에탄올,023150,1995/12,10177280,
(주)MH에탄올,023150,1996/12,11488847,
(주)MH에탄올,023150,1997/12,13690901,
(주)MH에탄올,023150,1998/12,14716831,
(주)MH에탄올,023150,1999/12,12556779,
(주)MH에탄올,023150,2000/12,12220268,
(주)MH에탄올,023150,2001/12,12953712,
(주)MH에탄올,023150,2002/12,13744293,
(주)MH에탄올,023150,2003/12,17204756,
(주)MH에탄올,023150,2004/12,21279433,
(주)MH에탄올,023150,2005/12,19709067,
(주)MH에탄올,023150,2006/12,19852437,
(주)MH에탄올,023150,2007/12,21920967,21920967
(주)MH에탄올,023150,2008/12,13663255,13663255
(주)MH에탄올,023150,2009/12,14869334,14869334
(주)MH에탄올,023150,2010/12,13661323,46236262
(주)MH에탄올,023150,2011/12,49413751,49413751
(주)MH에탄올,023150,2012/12,51965444,51965444
(주)MH에탄올,023150,2013/12,40313880,40313880
(주)MH에탄올,023150,2014/12,44587948,44587948
(주)MH에탄올,023150,2015/12,50543815,50543815
(주)MH에탄올,023150,2016/12,56777849,56777849
(주)MH에탄올,023150,2017/12,60312649,60312649
(주)MH에탄올,023150,2018/12,70349418,70349418
(주)MH에탄올,023150,2019/12,62921367,62921367
(주)MH에탄올,023150,2020/12,61488925,61488925
(주)SH에너지화학,002360,1985/06,1687324,
(주)SH에너지화학,002360,1986/06,1886090,
(주)SH에너지화학,002360,1987/06,1999716,
(주)SH에너지화학,002360,1988/06,2870335,
(주)SH에너지화학,002360,1989/06,2917405,
(주)SH에너지화학,002360,1990/06,1411955,
(주)SH에너지화학,002360,1991/06,1,
(주)SH에너지화학,002360,1992/06,0,
(주)SH에너지화학,002360,1993/06,-1694011,
(주)SH에너지화학,002360,1994/06,-5357662,
(주)SH에너지화학,002360,1995/06,3686699,
(주)SH에너지화학,002360,1996/06,3580586,
(주)SH에너지화학,002360,1997/06,4237265,
(주)SH에너지화학,002360,1998/06,79957,
(주)SH에너지화학,002360,1999/06,-12521269,
(주)SH에너지화학,002360,2000/06,-13017691,
(주)SH에너지화학,002360,2001/06,0,
(주)SH에너지화학,002360,2002/06,4119272,
(주)SH에너지화학,002360,2003/06,3194768,
(주)SH에너지화학,002360,2004/06,-61936,
(주)SH에너지화학,002360,2005/06,-2696334,
(주)SH에너지화학,002360,2006/12,-1617017,
(주)SH에너지화학,002360,2007/12,2357167,2357167
(주)SH에너지화학,002360,2008/12,-8232561,-8232561
(주)SH에너지화학,002360,2009/12,4507282,4507282
(주)SH에너지화학,002360,2010/12,725116,-60672
(주)SH에너지화학,002360,2011/12,2904750,2904750
(주)SH에너지화학,002360,2012/12,3663683,3663683
(주)SH에너지화학,002360,2013/12,8556960,8556960
(주)SH에너지화학,002360,2014/12,22179370,22179370
(주)SH에너지화학,002360,2015/12,29559725,29559725
(주)SH에너지화학,002360,2016/12,41902622,41902622
(주)SH에너지화학,002360,2017/12,44537560,44537560
(주)SH에너지화학,002360,2018/12,42961164,42961164
(주)SH에너지화학,002360,2019/12,36600969,36600969
(주)SH에너지화학,002360,2020/12,29635408,29635408
(주)SIMPAC,009160,1985/12,326018,
(주)SIMPAC,009160,1986/12,386053,
(주)SIMPAC,009160,1987/12,762362,
(주)SIMPAC,009160,1988/12,1076923,
(주)SIMPAC,009160,1989/12,1746754,
(주)SIMPAC,009160,1990/12,2710273,
(주)SIMPAC,009160,1991/12,3360106,
(주)SIMPAC,009160,1992/12,-2128405,
(주)SIMPAC,009160,1993/12,0,
(주)SIMPAC,009160,1994/12,0,
(주)SIMPAC,009160,1995/12,-818968,
(주)SIMPAC,009160,1996/12,-2371569,
(주)SIMPAC,009160,1997/12,-6474226,
(주)SIMPAC,009160,1998/12,-20661431,
(주)SIMPAC,009160,1999/12,-11216820,
(주)SIMPAC,009160,2000/12,-9747124,
(주)SIMPAC,009160,2001/12,0,
(주)SIMPAC,009160,2002/12,23961,
(주)SIMPAC,009160,2003/12,3568680,
(주)SIMPAC,009160,2004/12,8232828,
(주)SIMPAC,009160,2005/12,15225552,
(주)SIMPAC,009160,2006/12,22722967,
(주)SIMPAC,009160,2007/12,34080636,34080636
(주)SIMPAC,009160,2008/12,57338313,57338313
(주)SIMPAC,009160,2009/12,69027696,69027696
(주)SIMPAC,009160,2010/12,87142544,93351504
(주)SIMPAC,009160,2011/12,112026893,112026893
(주)SIMPAC,009160,2012/12,131842396,131842396
(주)SIMPAC,009160,2013/12,148336966,148336966
(주)SIMPAC,009160,2014/12,156394288,156394288
(주)SIMPAC,009160,2015/12,173681619,173681619
(주)SIMPAC,009160,2016/12,186878127,186878127
(주)SIMPAC,009160,2017/12,191361089,191361089
(주)SIMPAC,009160,2018/12,250256858,250256858
(주)SIMPAC,009160,2019/12,258117555,258117555
(주)SIMPAC,009160,2020/12,280786655,280786655
(주)SNT에너지,100840,2008/12,30418805,30418805
(주)SNT에너지,100840,2009/12,62980528,62980528
(주)SNT에너지,100840,2010/12,62420052,132795382
(주)SNT에너지,100840,2011/12,126000455,126000455
(주)SNT에너지,100840,2012/12,135114177,135114177
(주)SNT에너지,100840,2013/12,149995023,149995023
(주)SNT에너지,100840,2014/12,159222612,159222612
(주)SNT에너지,100840,2015/12,182612325,182612325
(주)SNT에너지,100840,2016/12,180875022,180875022
(주)SNT에너지,100840,2017/12,185408107,185408107
(주)SNT에너지,100840,2018/12,187259504,187259504
(주)SNT에너지,100840,2019/12,201775635,201775635
(주)SNT에너지,100840,2020/12,202725297,202725297
(주)SNT홀딩스,036530,1997/12,3918872,
(주)SNT홀딩스,036530,1998/12,5222751,
(주)SNT홀딩스,036530,1999/12,9973740,
(주)SNT홀딩스,036530,2000/12,21657232,
(주)SNT홀딩스,036530,2001/12,42840356,
(주)SNT홀딩스,036530,2002/12,61951633,
(주)SNT홀딩스,036530,2003/12,78018148,
(주)SNT홀딩스,036530,2004/12,94465212,
(주)SNT홀딩스,036530,2005/12,111192381,
(주)SNT홀딩스,036530,2006/12,132357907,
(주)SNT홀딩스,036530,2007/12,147691499,147691499
(주)SNT홀딩스,036530,2008/12,163954364,163954364
(주)SNT홀딩스,036530,2009/12,143726023,143726023
(주)SNT홀딩스,036530,2010/12,172932774,287407791
(주)SNT홀딩스,036530,2011/12,281286745,281286745
(주)SNT홀딩스,036530,2012/12,284420661,284420661
(주)SNT홀딩스,036530,2013/12,286628138,286628138
(주)SNT홀딩스,036530,2014/12,289259275,289259275
(주)SNT홀딩스,036530,2015/12,313824046,313824046
(주)SNT홀딩스,036530,2016/12,316683626,316683626
(주)SNT홀딩스,036530,2017/12,315328592,315328592
(주)SNT홀딩스,036530,2018/12,319207431,319207431
(주)SNT홀딩스,036530,2019/12,322144300,322144300
(주)SNT홀딩스,036530,2020/12,333814982,333814982
(주)STX,011810,1985/12,-13921238,
(주)STX,011810,1986/12,-15531025,
(주)STX,011810,1987/12,-17661716,
(주)STX,011810,1988/12,-12753582,
(주)STX,011810,1989/12,0,
(주)STX,011810,1990/12,3357668,
(주)STX,011810,1991/12,7120837,
(주)STX,011810,1992/12,8410043,
(주)STX,011810,1993/12,7041860,
(주)STX,011810,1994/12,9555534,
(주)STX,011810,1995/12,10002421,
(주)STX,011810,1996/12,10421295,
(주)STX,011810,1997/12,-20318692,
(주)STX,011810,1998/12,-77657933,
(주)STX,011810,1999/12,9955811,
(주)STX,011810,2000/12,12775191,
(주)STX,011810,2001/12,14893851,
(주)STX,011810,2002/12,45036757,
(주)STX,011810,2003/12,52002264,
(주)STX,011810,2004/12,59153285,
(주)STX,011810,2005/12,48104783,
(주)STX,011810,2006/12,69096459,
(주)STX,011810,2007/12,141395985,141395985
(주)STX,011810,2008/12,95073951,95073951
(주)STX,011810,2009/12,-74569475,-74569475
(주)STX,011810,2010/12,276956740,392610000
(주)STX,011810,2011/12,464921000,464921000
(주)STX,011810,2012/12,421859000,421859000
(주)STX,011810,2013/12,-1231455000,-1231455000
(주)STX,011810,2014/12,-896967000,-896967000
(주)STX,011810,2015/12,-28460000,-28460000
(주)STX,011810,2016/12,-457165000,-457165000
(주)STX,011810,2017/12,-120813000,-120813000
(주)STX,011810,2018/12,6707000,6707000
(주)STX,011810,2019/12,-31193000,-31193000
(주)STX,011810,2020/12,-48871000,-48871000
(주)TCC스틸,002710,1985/03,2619823,
(주)TCC스틸,002710,1986/03,3546876,
(주)TCC스틸,002710,1987/03,5578556,
(주)TCC스틸,002710,1988/03,9100960,
(주)TCC스틸,002710,1989/03,14110295,
(주)TCC스틸,002710,1990/12,14812651,
(주)TCC스틸,002710,1991/12,18535862,
(주)TCC스틸,002710,1992/12,18431135,
(주)TCC스틸,002710,1993/12,19532897,
(주)TCC스틸,002710,1994/12,22087124,
(주)TCC스틸,002710,1995/12,25386043,
(주)TCC스틸,002710,1996/12,31164871,
(주)TCC스틸,002710,1997/12,32850988,
(주)TCC스틸,002710,1998/12,35481706,
(주)TCC스틸,002710,1999/12,42366742,
(주)TCC스틸,002710,2000/12,39672305,
(주)TCC스틸,002710,2001/12,43566135,
(주)TCC스틸,002710,2002/12,46944463,
(주)TCC스틸,002710,2003/12,55892618,
(주)TCC스틸,002710,2004/12,69858400,
(주)TCC스틸,002710,2005/12,75555479,
(주)TCC스틸,002710,2006/12,80998199,
(주)TCC스틸,002710,2007/12,80880989,80880989
(주)TCC스틸,002710,2008/12,80409825,80409825
(주)TCC스틸,002710,2009/12,90826421,90826421
(주)TCC스틸,002710,2010/12,99169173,186086834
(주)TCC스틸,002710,2011/12,188746371,188746371
(주)TCC스틸,002710,2012/12,189369296,189369296
(주)TCC스틸,002710,2013/12,187140480,187140480
(주)TCC스틸,002710,2014/12,184913031,184913031
(주)TCC스틸,002710,2015/12,41723834,41723834
(주)TCC스틸,002710,2016/12,57295473,57295473
(주)TCC스틸,002710,2017/12,53415886,53415886
(주)TCC스틸,002710,2018/12,60236208,60236208
(주)TCC스틸,002710,2019/12,58623676,58623676
(주)TCC스틸,002710,2020/12,58764842,58764842
(주)강원랜드,035250,2000/12,38126711,
(주)강원랜드,035250,2001/12,233474873,
(주)강원랜드,035250,2002/12,410215303,
(주)강원랜드,035250,2003/12,639905629,
(주)강원랜드,035250,2004/12,840440867,
(주)강원랜드,035250,2005/12,1043584730,
(주)강원랜드,035250,2006/12,1178954918,
(주)강원랜드,035250,2007/12,1365887564,1365887564
(주)강원랜드,035250,2008/12,1541904593,1541904593
(주)강원랜드,035250,2009/12,1783415934,1783415934
(주)강원랜드,035250,2010/12,2012516268,2018963086
(주)강원랜드,035250,2011/12,2210112744,2210112744
(주)강원랜드,035250,2012/12,2320908747,2320908747
(주)강원랜드,035250,2013/12,2462643422,2462643422
(주)강원랜드,035250,2014/12,2653050588,2653050588
(주)강원랜드,035250,2015/12,2935190481,2935190481
(주)강원랜드,035250,2016/12,3190486206,3190486206
(주)강원랜드,035250,2017/12,3438537799,3438537799
(주)강원랜드,035250,2018/12,3524200677,3524200677
(주)강원랜드,035250,2019/12,3656181144,3656181144
(주)강원랜드,035250,2020/12,3182492118,3182492118
(주)갤럭시아에스엠,011420,1985/12,1924027,
(주)갤럭시아에스엠,011420,1986/12,3121740,
(주)갤럭시아에스엠,011420,1987/12,4452652,
(주)갤럭시아에스엠,011420,1988/12,5783290,
(주)갤럭시아에스엠,011420,1989/12,6208861,
(주)갤럭시아에스엠,011420,1990/12,6785920,
(주)갤럭시아에스엠,011420,1991/12,6771853,
(주)갤럭시아에스엠,011420,1992/12,7131084,
(주)갤럭시아에스엠,011420,1993/12,7694682,
(주)갤럭시아에스엠,011420,1994/12,7293569,
(주)갤럭시아에스엠,011420,1995/12,6939118,
(주)갤럭시아에스엠,011420,1996/12,7429590,
(주)갤럭시아에스엠,011420,1997/12,5322934,
(주)갤럭시아에스엠,011420,1998/12,5299589,
(주)갤럭시아에스엠,011420,1999/12,866666,
(주)갤럭시아에스엠,011420,2000/12,2954517,
(주)갤럭시아에스엠,011420,2001/12,3660880,
(주)갤럭시아에스엠,011420,2002/12,0,
(주)갤럭시아에스엠,011420,2003/12,-3020238,
(주)갤럭시아에스엠,011420,2004/12,270229,
(주)갤럭시아에스엠,011420,2005/12,-6496876,
(주)갤럭시아에스엠,011420,2006/12,-8249314,
(주)갤럭시아에스엠,011420,2007/12,-4684634,-4684634
(주)갤럭시아에스엠,011420,2008/12,-8217117,-8217117
(주)갤럭시아에스엠,011420,2009/12,-6233667,-6233667
(주)갤럭시아에스엠,011420,2010/12,-5792563,-4919791
(주)갤럭시아에스엠,011420,2011/12,-1919048,-1919048
(주)갤럭시아에스엠,011420,2012/12,-1695238,-1695238
(주)갤럭시아에스엠,011420,2013/12,-3115583,-3115583
(주)갤럭시아에스엠,011420,2014/12,-4046690,-4046690
(주)갤럭시아에스엠,011420,2015/12,-1470788,-1470788
(주)갤럭시아에스엠,011420,2016/12,-4050954,-4050954
(주)갤럭시아에스엠,011420,2017/12,-9950692,-9950692
(주)갤럭시아에스엠,011420,2018/12,-25628777,-25628777
(주)갤럭시아에스엠,011420,2019/12,-27004093,-27004093
(주)갤럭시아에스엠,011420,2020/12,-26020185,-26020185
(주)경농,002100,1981/12,855878,
(주)경농,002100,1982/12,1014214,
(주)경농,002100,1983/12,1018122,
(주)경농,002100,1984/12,1137572,
(주)경농,002100,1985/12,1564470,
(주)경농,002100,1986/12,2187587,
(주)경농,002100,1987/12,2470685,
(주)경농,002100,1988/12,2832470,
(주)경농,002100,1989/12,3816340,
(주)경농,002100,1990/12,4762501,
(주)경농,002100,1991/12,5707643,
(주)경농,002100,1992/12,6702876,
(주)경농,002100,1993/12,8782516,
(주)경농,002100,1994/12,10118499,
(주)경농,002100,1995/12,15762374,
(주)경농,002100,1996/12,16310557,
(주)경농,002100,1997/12,17157988,
(주)경농,002100,1998/12,17894252,
(주)경농,002100,1999/12,18465672,
(주)경농,002100,2000/12,21523853,
(주)경농,002100,2001/12,27036283,
(주)경농,002100,2002/12,31956112,
(주)경농,002100,2003/12,32454336,
(주)경농,002100,2004/12,36704629,
(주)경농,002100,2005/12,44529734,
(주)경농,002100,2006/12,56047467,
(주)경농,002100,2007/12,67123636,67123636
(주)경농,002100,2008/12,75207545,75207545
(주)경농,002100,2009/12,88525605,88525605
(주)경농,002100,2010/12,94367498,94263297
(주)경농,002100,2011/12,93959821,93959821
(주)경농,002100,2012/12,97785397,97785397
(주)경농,002100,2013/12,108944132,108944132
(주)경농,002100,2014/12,114326037,114326037
(주)경농,002100,2015/12,116916609,116916609
(주)경농,002100,2016/12,120186449,120186449
(주)경농,002100,2017/12,126991395,126991395
(주)경농,002100,2018/12,141315028,141315028
(주)경농,002100,2019/12,143910722,143910722
(주)경농,002100,2020/12,150440003,150440003
(주)경동나비엔,009450,1986/12,741014,
(주)경동나비엔,009450,1987/12,1488400,
(주)경동나비엔,009450,1988/12,3840770,
(주)경동나비엔,009450,1989/12,10179449,
(주)경동나비엔,009450,1990/12,12023025,
(주)경동나비엔,009450,1991/12,13217210,
(주)경동나비엔,009450,1992/12,14854003,
(주)경동나비엔,009450,1993/12,17341499,
(주)경동나비엔,009450,1994/12,23165391,
(주)경동나비엔,009450,1995/12,26769130,
(주)경동나비엔,009450,1996/12,28911514,
(주)경동나비엔,009450,1997/12,32397904,
(주)경동나비엔,009450,1998/12,33302812,
(주)경동나비엔,009450,1999/12,36214974,
(주)경동나비엔,009450,2000/12,41228159,
(주)경동나비엔,009450,2001/12,50993477,
(주)경동나비엔,009450,2002/12,66658846,
(주)경동나비엔,009450,2003/12,75974434,
(주)경동나비엔,009450,2004/12,79599527,
(주)경동나비엔,009450,2005/12,83475849,
(주)경동나비엔,009450,2006/12,88334607,
(주)경동나비엔,009450,2007/12,94854431,94854431
(주)경동나비엔,009450,2008/12,101465616,101465616
(주)경동나비엔,009450,2009/12,104009280,104009280
(주)경동나비엔,009450,2010/12,110536039,98089995
(주)경동나비엔,009450,2011/12,105388078,105388078
(주)경동나비엔,009450,2012/12,112404565,112404565
(주)경동나비엔,009450,2013/12,120692173,120692173
(주)경동나비엔,009450,2014/12,126535986,126535986
(주)경동나비엔,009450,2015/12,144750808,144750808
(주)경동나비엔,009450,2016/12,170349034,170349034
(주)경동나비엔,009450,2017/12,184187689,184187689
(주)경동나비엔,009450,2018/12,204400342,204400342
(주)경동나비엔,009450,2019/12,219052793,219052793
(주)경동나비엔,009450,2020/12,232046505,232046505
(주)경동도시가스,267290,2017/12,18455504,18455504
(주)경동도시가스,267290,2018/12,44587455,44587455
(주)경동도시가스,267290,2019/12,63556420,63556420
(주)경동도시가스,267290,2020/12,78505275,78505275
(주)경동인베스트,012320,1984/12,1110169,
(주)경동인베스트,012320,1985/12,1135524,
(주)경동인베스트,012320,1986/12,1044988,
(주)경동인베스트,012320,1987/12,1151154,
(주)경동인베스트,012320,1988/12,1367909,
(주)경동인베스트,012320,1989/12,1528836,
(주)경동인베스트,012320,1990/12,1429657,
(주)경동인베스트,012320,1991/12,1517195,
(주)경동인베스트,012320,1992/12,1528399,
(주)경동인베스트,012320,1993/12,1957803,
(주)경동인베스트,012320,1994/12,3938917,
(주)경동인베스트,012320,1995/12,6546270,
(주)경동인베스트,012320,1996/12,9232703,
(주)경동인베스트,012320,1997/12,13310173,
(주)경동인베스트,012320,1998/12,18012954,
(주)경동인베스트,012320,1999/12,43977595,
(주)경동인베스트,012320,2000/12,55212083,
(주)경동인베스트,012320,2001/12,62778138,
(주)경동인베스트,012320,2002/12,74491687,
(주)경동인베스트,012320,2003/12,90793133,
(주)경동인베스트,012320,2004/12,102442270,
(주)경동인베스트,012320,2005/12,108181184,
(주)경동인베스트,012320,2006/12,123655504,
(주)경동인베스트,012320,2007/12,141896155,141896155
(주)경동인베스트,012320,2008/12,166548825,166548825
(주)경동인베스트,012320,2009/12,187549204,187549204
(주)경동인베스트,012320,2010/12,223985252,303313091
(주)경동인베스트,012320,2011/12,350589027,350589027
(주)경동인베스트,012320,2012/12,401639393,401639393
(주)경동인베스트,012320,2013/12,443421031,443421031
(주)경동인베스트,012320,2014/12,483892235,483892235
(주)경동인베스트,012320,2015/12,473607690,473607690
(주)경동인베스트,012320,2016/12,487530956,487530956
(주)경동인베스트,012320,2017/12,490204342,490204342
(주)경동인베스트,012320,2018/12,490394281,490394281
(주)경동인베스트,012320,2019/12,488388576,488388576
(주)경동인베스트,012320,2020/12,488551684,488551684
(주)경방,000050,1981/12,0,
(주)경방,000050,1982/12,790095,
(주)경방,000050,1983/12,3036575,
(주)경방,000050,1984/12,3212646,
(주)경방,000050,1985/12,3153774,
(주)경방,000050,1986/12,7170540,
(주)경방,000050,1987/12,18614192,
(주)경방,000050,1988/12,26348521,
(주)경방,000050,1989/12,30085890,
(주)경방,000050,1990/12,31315589,
(주)경방,000050,1991/12,33166763,
(주)경방,000050,1992/12,33273003,
(주)경방,000050,1993/12,33482557,
(주)경방,000050,1994/12,36437982,
(주)경방,000050,1995/12,37402064,
(주)경방,000050,1996/12,32127148,
(주)경방,000050,1997/12,31742461,
(주)경방,000050,1998/12,30391766,
(주)경방,000050,1999/12,35064580,
(주)경방,000050,2000/12,32753869,
(주)경방,000050,2001/12,9543762,
(주)경방,000050,2002/12,12033375,
(주)경방,000050,2003/12,12220680,
(주)경방,000050,2004/12,2254381,
(주)경방,000050,2005/12,3026982,
(주)경방,000050,2006/12,-18669495,
(주)경방,000050,2007/12,41815528,41815528
(주)경방,000050,2008/12,26885025,26885025
(주)경방,000050,2009/12,33366002,33366002
(주)경방,000050,2010/12,55590810,654348912
(주)경방,000050,2011/12,651756658,651756658
(주)경방,000050,2012/12,644682471,644682471
(주)경방,000050,2013/12,659786305,659786305
(주)경방,000050,2014/12,638717786,638717786
(주)경방,000050,2015/12,658295948,658295948
(주)경방,000050,2016/12,676787816,676787816
(주)경방,000050,2017/12,697532447,697532447
(주)경방,000050,2018/12,721795950,721795950
(주)경방,000050,2019/12,739385682,739385682
(주)경방,000050,2020/12,762095096,762095096
(주)경보제약,214390,1999/12,-4218986,
(주)경보제약,214390,2000/12,0,
(주)경보제약,214390,2001/12,431274,
(주)경보제약,214390,2002/12,-2352416,
(주)경보제약,214390,2003/12,-3016701,
(주)경보제약,214390,2004/12,-739127,
(주)경보제약,214390,2005/12,-21904522,
(주)경보제약,214390,2006/12,-21715470,
(주)경보제약,214390,2007/12,-6001734,
(주)경보제약,214390,2008/12,-2069716,
(주)경보제약,214390,2009/12,5805012,
(주)경보제약,214390,2010/12,15731854,
(주)경보제약,214390,2011/12,23582124,
(주)경보제약,214390,2012/12,37018998,
(주)경보제약,214390,2013/12,50212356,49229635
(주)경보제약,214390,2014/12,51042767,51042767
(주)경보제약,214390,2015/12,70137655,70137655
(주)경보제약,214390,2016/12,77090268,77090268
(주)경보제약,214390,2017/12,90122029,90122029
(주)경보제약,214390,2018/12,97110586,97110586
(주)경보제약,214390,2019/12,97311975,97311975
(주)경보제약,214390,2020/12,104207442,104207442
(주)경인양행,012610,1985/12,,
(주)경인양행,012610,1986/12,,
(주)경인양행,012610,1987/12,1461619,
(주)경인양행,012610,1988/12,2161568,
(주)경인양행,012610,1989/12,3183203,
(주)경인양행,012610,1990/12,4071144,
(주)경인양행,012610,1991/12,5186364,
(주)경인양행,012610,1992/12,6362172,
(주)경인양행,012610,1993/12,11145977,
(주)경인양행,012610,1994/12,12793871,
(주)경인양행,012610,1995/12,13775831,
(주)경인양행,012610,1996/12,14486507,
(주)경인양행,012610,1997/12,15654876,
(주)경인양행,012610,1998/12,19137460,
(주)경인양행,012610,1999/12,17141473,
(주)경인양행,012610,2000/12,18506548,
(주)경인양행,012610,2001/12,22950839,
(주)경인양행,012610,2002/12,26477976,
(주)경인양행,012610,2003/12,29487339,
(주)경인양행,012610,2004/12,32758459,
(주)경인양행,012610,2005/12,34003763,
(주)경인양행,012610,2006/12,33387134,
(주)경인양행,012610,2007/12,36601345,36601345
(주)경인양행,012610,2008/12,48005026,48005026
(주)경인양행,012610,2009/12,57739571,57739571
(주)경인양행,012610,2010/12,62200842,113286639
(주)경인양행,012610,2011/12,114230282,114230282
(주)경인양행,012610,2012/12,116860723,116860723
(주)경인양행,012610,2013/12,127391896,127391896
(주)경인양행,012610,2014/12,134539345,134539345
(주)경인양행,012610,2015/12,132695355,132695355
(주)경인양행,012610,2016/12,134468521,134468521
(주)경인양행,012610,2017/12,133022974,133022974
(주)경인양행,012610,2018/12,138420161,138420161
(주)경인양행,012610,2019/12,141210052,141210052
(주)경인양행,012610,2020/12,128953013,128953013
(주)광명전기,017040,1986/12,477177,
(주)광명전기,017040,1987/12,871209,
(주)광명전기,017040,1988/12,1262289,
(주)광명전기,017040,1989/12,1866741,
(주)광명전기,017040,1990/12,2090756,
(주)광명전기,017040,1991/12,2798894,
(주)광명전기,017040,1992/12,3622043,
(주)광명전기,017040,1993/12,4339589,
(주)광명전기,017040,1994/12,4652604,
(주)광명전기,017040,1995/12,5231449,
(주)광명전기,017040,1996/12,5452110,
(주)광명전기,017040,1997/12,0,
(주)광명전기,017040,1998/12,,
(주)광명전기,017040,1999/12,-30825175,
(주)광명전기,017040,2000/12,-31542348,
(주)광명전기,017040,2002/11,0,
(주)광명전기,017040,2003/11,2219935,
(주)광명전기,017040,2004/11,4434596,
(주)광명전기,017040,2005/12,8828832,
(주)광명전기,017040,2006/12,13529986,
(주)광명전기,017040,2007/12,14367701,14367701
(주)광명전기,017040,2008/12,13911593,13911593
(주)광명전기,017040,2009/12,13916377,13916377
(주)광명전기,017040,2010/12,14516950,14740449
(주)광명전기,017040,2011/12,14395525,14395525
(주)광명전기,017040,2012/12,12489153,12489153
(주)광명전기,017040,2013/12,17993733,17993733
(주)광명전기,017040,2014/12,24472626,24472626
(주)광명전기,017040,2015/12,28133980,28133980
(주)광명전기,017040,2016/12,43623515,43623515
(주)광명전기,017040,2017/12,42582774,42582774
(주)광명전기,017040,2018/12,46366300,46366300
(주)광명전기,017040,2019/12,52563681,52563681
(주)광명전기,017040,2020/12,57413459,57413459
(주)광주신세계,037710,1995/12,-3255890,
(주)광주신세계,037710,1996/12,-5693783,
(주)광주신세계,037710,1997/12,-2326982,
(주)광주신세계,037710,1998/12,62695,
(주)광주신세계,037710,1999/12,3826396,
(주)광주신세계,037710,2000/12,12986450,
(주)광주신세계,037710,2001/12,29442739,
(주)광주신세계,037710,2002/12,50615881,
(주)광주신세계,037710,2003/12,63981785,
(주)광주신세계,037710,2004/12,74651669,
(주)광주신세계,037710,2005/12,91988215,
(주)광주신세계,037710,2006/12,111209408,
(주)광주신세계,037710,2007/12,136594003,136594003
(주)광주신세계,037710,2008/12,165687550,165687550
(주)광주신세계,037710,2009/12,200206889,200206889
(주)광주신세계,037710,2010/12,242328859,239083998
(주)광주신세계,037710,2011/12,288839004,288839004
(주)광주신세계,037710,2012/12,340240215,340240215
(주)광주신세계,037710,2013/12,387306680,387306680
(주)광주신세계,037710,2014/12,427249298,427249298
(주)광주신세계,037710,2015/12,470005168,470005168
(주)광주신세계,037710,2016/12,512914558,512914558
(주)광주신세계,037710,2017/12,557988204,557988204
(주)광주신세계,037710,2018/12,599281088,599281088
(주)광주신세계,037710,2019/12,641357396,641357396
(주)광주신세계,037710,2020/12,678435438,678435438
(주)국동,005320,1989/12,6444747,
(주)국동,005320,1990/12,7079947,
(주)국동,005320,1991/12,7816619,
(주)국동,005320,1992/12,8738534,
(주)국동,005320,1993/12,9577430,
(주)국동,005320,1994/12,11412683,
(주)국동,005320,1995/12,14055683,
(주)국동,005320,1996/12,18047883,
