회사명,거래소코드,회계년도,이자비용(천원),이자비용(IFRS)(천원)
(주)엘지상사,001120,2014/12,0,0
(주)엘지상사,001120,2015/12,0,0
(주)엘지상사,001120,2016/12,0,0
(주)엘지상사,001120,2017/12,0,0
(주)엘지상사,001120,2018/12,0,0
(주)엘지상사,001120,2019/12,0,0
(주)엘지상사,001120,2020/12,0,0
(주)엘지생활건강,051900,2001/12,0,
(주)엘지생활건강,051900,2002/12,0,
(주)엘지생활건강,051900,2003/12,0,
(주)엘지생활건강,051900,2004/12,0,
(주)엘지생활건강,051900,2005/12,0,
(주)엘지생활건강,051900,2006/12,0,
(주)엘지생활건강,051900,2007/12,0,0
(주)엘지생활건강,051900,2008/12,0,0
(주)엘지생활건강,051900,2009/12,0,0
(주)엘지생활건강,051900,2010/12,0,0
(주)엘지생활건강,051900,2011/12,0,0
(주)엘지생활건강,051900,2012/12,0,0
(주)엘지생활건강,051900,2013/12,0,0
(주)엘지생활건강,051900,2014/12,0,0
(주)엘지생활건강,051900,2015/12,0,0
(주)엘지생활건강,051900,2016/12,0,0
(주)엘지생활건강,051900,2017/12,0,0
(주)엘지생활건강,051900,2018/12,0,0
(주)엘지생활건강,051900,2019/12,0,0
(주)엘지생활건강,051900,2020/12,0,0
(주)엘지유플러스,032640,1999/12,0,
(주)엘지유플러스,032640,2000/12,0,
(주)엘지유플러스,032640,2001/12,0,
(주)엘지유플러스,032640,2002/12,0,
(주)엘지유플러스,032640,2003/12,0,
(주)엘지유플러스,032640,2004/12,0,
(주)엘지유플러스,032640,2005/12,0,
(주)엘지유플러스,032640,2006/12,0,
(주)엘지유플러스,032640,2007/12,0,0
(주)엘지유플러스,032640,2008/12,0,0
(주)엘지유플러스,032640,2009/12,0,0
(주)엘지유플러스,032640,2010/12,0,0
(주)엘지유플러스,032640,2011/12,0,0
(주)엘지유플러스,032640,2012/12,0,0
(주)엘지유플러스,032640,2013/12,0,0
(주)엘지유플러스,032640,2014/12,0,0
(주)엘지유플러스,032640,2015/12,0,0
(주)엘지유플러스,032640,2016/12,0,0
(주)엘지유플러스,032640,2017/12,0,0
(주)엘지유플러스,032640,2018/12,0,0
(주)엘지유플러스,032640,2019/12,0,0
(주)엘지유플러스,032640,2020/12,0,0
(주)엘지하우시스,108670,2009/12,0,0
(주)엘지하우시스,108670,2010/12,0,0
(주)엘지하우시스,108670,2011/12,0,0
(주)엘지하우시스,108670,2012/12,0,0
(주)엘지하우시스,108670,2013/12,0,0
(주)엘지하우시스,108670,2014/12,0,0
(주)엘지하우시스,108670,2015/12,0,0
(주)엘지하우시스,108670,2016/12,0,0
(주)엘지하우시스,108670,2017/12,0,0
(주)엘지하우시스,108670,2018/12,0,0
(주)엘지하우시스,108670,2019/12,0,0
(주)엘지하우시스,108670,2020/12,0,0
(주)엘지헬로비전,037560,1999/12,0,
(주)엘지헬로비전,037560,2000/12,0,
(주)엘지헬로비전,037560,2001/12,0,
(주)엘지헬로비전,037560,2002/12,0,
(주)엘지헬로비전,037560,2003/12,0,
(주)엘지헬로비전,037560,2004/12,0,
(주)엘지헬로비전,037560,2005/12,0,
(주)엘지헬로비전,037560,2006/12,0,
(주)엘지헬로비전,037560,2007/12,0,
(주)엘지헬로비전,037560,2008/12,0,
(주)엘지헬로비전,037560,2009/12,0,
(주)엘지헬로비전,037560,2010/12,0,0
(주)엘지헬로비전,037560,2011/12,0,0
(주)엘지헬로비전,037560,2012/12,0,0
(주)엘지헬로비전,037560,2013/12,0,0
(주)엘지헬로비전,037560,2014/12,0,0
(주)엘지헬로비전,037560,2015/12,0,0
(주)엘지헬로비전,037560,2016/12,0,0
(주)엘지헬로비전,037560,2017/12,0,0
(주)엘지헬로비전,037560,2018/12,0,0
(주)엘지헬로비전,037560,2019/12,0,0
(주)엘지헬로비전,037560,2020/12,0,0
(주)엘지화학,051910,2001/12,0,
(주)엘지화학,051910,2002/12,0,
(주)엘지화학,051910,2003/12,0,
(주)엘지화학,051910,2004/12,0,
(주)엘지화학,051910,2005/12,0,
(주)엘지화학,051910,2006/12,0,
(주)엘지화학,051910,2007/12,0,0
(주)엘지화학,051910,2008/12,0,0
(주)엘지화학,051910,2009/12,0,0
(주)엘지화학,051910,2010/12,0,0
(주)엘지화학,051910,2011/12,0,0
(주)엘지화학,051910,2012/12,0,0
(주)엘지화학,051910,2013/12,0,0
(주)엘지화학,051910,2014/12,0,0
(주)엘지화학,051910,2015/12,0,0
(주)엘지화학,051910,2016/12,0,0
(주)엘지화학,051910,2017/12,0,0
(주)엘지화학,051910,2018/12,0,0
(주)엘지화학,051910,2019/12,0,0
(주)엘지화학,051910,2020/12,0,0
(주)영원무역,111770,2009/12,0,0
(주)영원무역,111770,2010/12,0,0
(주)영원무역,111770,2011/12,0,0
(주)영원무역,111770,2012/12,0,0
(주)영원무역,111770,2013/12,0,0
(주)영원무역,111770,2014/12,0,0
(주)영원무역,111770,2015/12,0,0
(주)영원무역,111770,2016/12,0,0
(주)영원무역,111770,2017/12,0,0
(주)영원무역,111770,2018/12,0,0
(주)영원무역,111770,2019/12,0,0
(주)영원무역,111770,2020/12,0,0
(주)영원무역홀딩스,009970,1985/04,0,
(주)영원무역홀딩스,009970,1986/04,0,
(주)영원무역홀딩스,009970,1987/04,0,
(주)영원무역홀딩스,009970,1988/04,0,
(주)영원무역홀딩스,009970,1989/04,0,
(주)영원무역홀딩스,009970,1990/04,0,
(주)영원무역홀딩스,009970,1991/04,0,
(주)영원무역홀딩스,009970,1992/12,0,
(주)영원무역홀딩스,009970,1993/12,0,
(주)영원무역홀딩스,009970,1994/12,0,
(주)영원무역홀딩스,009970,1995/12,0,
(주)영원무역홀딩스,009970,1996/12,0,
(주)영원무역홀딩스,009970,1997/12,0,
(주)영원무역홀딩스,009970,1998/12,0,
(주)영원무역홀딩스,009970,1999/12,0,
(주)영원무역홀딩스,009970,2000/12,0,
(주)영원무역홀딩스,009970,2001/12,0,
(주)영원무역홀딩스,009970,2002/12,0,
(주)영원무역홀딩스,009970,2003/12,0,
(주)영원무역홀딩스,009970,2004/12,0,
(주)영원무역홀딩스,009970,2005/12,0,
(주)영원무역홀딩스,009970,2006/12,0,
(주)영원무역홀딩스,009970,2007/12,0,0
(주)영원무역홀딩스,009970,2008/12,0,0
(주)영원무역홀딩스,009970,2009/12,0,0
(주)영원무역홀딩스,009970,2010/12,0,0
(주)영원무역홀딩스,009970,2011/12,0,0
(주)영원무역홀딩스,009970,2012/12,0,0
(주)영원무역홀딩스,009970,2013/12,0,0
(주)영원무역홀딩스,009970,2014/12,0,0
(주)영원무역홀딩스,009970,2015/12,0,0
(주)영원무역홀딩스,009970,2016/12,0,0
(주)영원무역홀딩스,009970,2017/12,0,0
(주)영원무역홀딩스,009970,2018/12,0,0
(주)영원무역홀딩스,009970,2019/12,0,0
(주)영원무역홀딩스,009970,2020/12,0,0
(주)영풍,000670,1981/12,0,
(주)영풍,000670,1982/12,0,
(주)영풍,000670,1983/12,0,
(주)영풍,000670,1984/12,0,
(주)영풍,000670,1985/12,0,
(주)영풍,000670,1986/12,0,
(주)영풍,000670,1987/12,0,
(주)영풍,000670,1988/12,0,
(주)영풍,000670,1989/12,0,
(주)영풍,000670,1990/12,0,
(주)영풍,000670,1991/12,0,
(주)영풍,000670,1992/12,0,
(주)영풍,000670,1993/12,0,
(주)영풍,000670,1994/12,0,
(주)영풍,000670,1995/12,0,
(주)영풍,000670,1996/12,0,
(주)영풍,000670,1997/12,0,
(주)영풍,000670,1998/12,0,
(주)영풍,000670,1999/12,0,
(주)영풍,000670,2000/12,0,
(주)영풍,000670,2001/12,0,
(주)영풍,000670,2002/12,0,
(주)영풍,000670,2003/12,0,
(주)영풍,000670,2004/12,0,
(주)영풍,000670,2005/12,0,
(주)영풍,000670,2006/12,0,
(주)영풍,000670,2007/12,0,0
(주)영풍,000670,2008/12,0,0
(주)영풍,000670,2009/12,0,0
(주)영풍,000670,2010/12,0,0
(주)영풍,000670,2011/12,0,0
(주)영풍,000670,2012/12,0,0
(주)영풍,000670,2013/12,0,0
(주)영풍,000670,2014/12,0,0
(주)영풍,000670,2015/12,0,0
(주)영풍,000670,2016/12,0,0
(주)영풍,000670,2017/12,0,0
(주)영풍,000670,2018/12,0,0
(주)영풍,000670,2019/12,0,0
(주)영풍,000670,2020/12,0,0
(주)영흥,012160,2002/12,0,
(주)영흥,012160,2003/12,0,
(주)영흥,012160,2004/12,0,
(주)영흥,012160,2005/12,0,
(주)영흥,012160,2006/12,0,
(주)영흥,012160,2007/12,0,0
(주)영흥,012160,2008/12,0,0
(주)영흥,012160,2009/12,0,0
(주)영흥,012160,2010/12,0,0
(주)영흥,012160,2011/12,0,0
(주)영흥,012160,2012/12,0,0
(주)영흥,012160,2013/12,0,0
(주)영흥,012160,2014/12,0,0
(주)영흥,012160,2015/12,0,0
(주)영흥,012160,2016/12,0,0
(주)영흥,012160,2017/12,0,0
(주)영흥,012160,2018/12,0,0
(주)영흥,012160,2019/12,0,0
(주)영흥,012160,2020/12,0,0
(주)예스코홀딩스,015360,1989/12,0,
(주)예스코홀딩스,015360,1990/12,0,
(주)예스코홀딩스,015360,1991/12,0,
(주)예스코홀딩스,015360,1992/12,0,
(주)예스코홀딩스,015360,1993/12,0,
(주)예스코홀딩스,015360,1994/12,0,
(주)예스코홀딩스,015360,1995/12,0,
(주)예스코홀딩스,015360,1996/12,0,
(주)예스코홀딩스,015360,1997/12,0,
(주)예스코홀딩스,015360,1998/12,0,
(주)예스코홀딩스,015360,1999/12,0,
(주)예스코홀딩스,015360,2000/12,0,
(주)예스코홀딩스,015360,2001/12,0,
(주)예스코홀딩스,015360,2002/12,0,
(주)예스코홀딩스,015360,2003/12,0,
(주)예스코홀딩스,015360,2004/12,0,
(주)예스코홀딩스,015360,2005/12,0,
(주)예스코홀딩스,015360,2006/12,0,
(주)예스코홀딩스,015360,2007/12,0,0
(주)예스코홀딩스,015360,2008/12,0,0
(주)예스코홀딩스,015360,2009/12,0,0
(주)예스코홀딩스,015360,2010/12,0,0
(주)예스코홀딩스,015360,2011/12,0,0
(주)예스코홀딩스,015360,2012/12,0,0
(주)예스코홀딩스,015360,2013/12,0,0
(주)예스코홀딩스,015360,2014/12,0,0
(주)예스코홀딩스,015360,2015/12,0,0
(주)예스코홀딩스,015360,2016/12,0,0
(주)예스코홀딩스,015360,2017/12,0,0
(주)예스코홀딩스,015360,2018/12,0,0
(주)예스코홀딩스,015360,2019/12,0,0
(주)예스코홀딩스,015360,2020/12,0,0
(주)오뚜기,007310,1985/12,0,
(주)오뚜기,007310,1986/12,0,
(주)오뚜기,007310,1987/12,0,
(주)오뚜기,007310,1988/12,0,
(주)오뚜기,007310,1989/12,0,
(주)오뚜기,007310,1990/12,0,
(주)오뚜기,007310,1991/12,0,
(주)오뚜기,007310,1992/12,0,
(주)오뚜기,007310,1993/12,0,
(주)오뚜기,007310,1994/12,0,
(주)오뚜기,007310,1995/12,0,
(주)오뚜기,007310,1996/12,0,
(주)오뚜기,007310,1997/12,0,
(주)오뚜기,007310,1998/12,0,
(주)오뚜기,007310,1999/12,0,
(주)오뚜기,007310,2000/12,0,
(주)오뚜기,007310,2001/12,0,
(주)오뚜기,007310,2002/12,0,
(주)오뚜기,007310,2003/12,0,
(주)오뚜기,007310,2004/12,0,
(주)오뚜기,007310,2005/12,0,
(주)오뚜기,007310,2006/12,0,
(주)오뚜기,007310,2007/12,0,0
(주)오뚜기,007310,2008/12,0,0
(주)오뚜기,007310,2009/12,0,0
(주)오뚜기,007310,2010/12,0,0
(주)오뚜기,007310,2011/12,0,0
(주)오뚜기,007310,2012/12,0,0
(주)오뚜기,007310,2013/12,0,0
(주)오뚜기,007310,2014/12,0,0
(주)오뚜기,007310,2015/12,0,0
(주)오뚜기,007310,2016/12,0,0
(주)오뚜기,007310,2017/12,0,0
(주)오뚜기,007310,2018/12,0,0
(주)오뚜기,007310,2019/12,0,0
(주)오뚜기,007310,2020/12,0,0
(주)오리엔트바이오,002630,1981/12,0,
(주)오리엔트바이오,002630,1983/03,0,
(주)오리엔트바이오,002630,1984/03,0,
(주)오리엔트바이오,002630,1985/03,0,
(주)오리엔트바이오,002630,1986/03,0,
(주)오리엔트바이오,002630,1987/03,0,
(주)오리엔트바이오,002630,1988/03,0,
(주)오리엔트바이오,002630,1989/03,0,
(주)오리엔트바이오,002630,1990/03,0,
(주)오리엔트바이오,002630,1991/03,0,
(주)오리엔트바이오,002630,1992/03,0,
(주)오리엔트바이오,002630,1993/03,0,
(주)오리엔트바이오,002630,1994/03,0,
(주)오리엔트바이오,002630,1995/03,0,
(주)오리엔트바이오,002630,1996/03,0,
(주)오리엔트바이오,002630,1997/03,0,
(주)오리엔트바이오,002630,1998/03,0,
(주)오리엔트바이오,002630,1999/03,0,
(주)오리엔트바이오,002630,2000/03,0,
(주)오리엔트바이오,002630,2001/03,0,
(주)오리엔트바이오,002630,2002/03,0,
(주)오리엔트바이오,002630,2003/03,0,
(주)오리엔트바이오,002630,2004/03,0,
(주)오리엔트바이오,002630,2005/03,0,
(주)오리엔트바이오,002630,2006/03,0,
(주)오리엔트바이오,002630,2007/03,0,0
(주)오리엔트바이오,002630,2008/03,0,0
(주)오리엔트바이오,002630,2009/03,0,0
(주)오리엔트바이오,002630,2010/03,0,0
(주)오리엔트바이오,002630,2011/03,0,0
(주)오리엔트바이오,002630,2012/03,0,0
(주)오리엔트바이오,002630,2013/03,0,0
(주)오리엔트바이오,002630,2014/03,0,0
(주)오리엔트바이오,002630,2015/03,0,0
(주)오리엔트바이오,002630,2016/03,0,0
(주)오리엔트바이오,002630,2017/03,0,0
(주)오리엔트바이오,002630,2018/03,0,0
(주)오리엔트바이오,002630,2019/03,0,0
(주)오리엔트바이오,002630,2020/03,0,0
(주)오리온,271560,2017/12,0,0
(주)오리온,271560,2018/12,0,0
(주)오리온,271560,2019/12,0,0
(주)오리온,271560,2020/12,0,0
(주)오리온홀딩스,001800,1981/12,0,
(주)오리온홀딩스,001800,1982/12,0,
(주)오리온홀딩스,001800,1983/12,0,
(주)오리온홀딩스,001800,1984/12,0,
(주)오리온홀딩스,001800,1985/12,0,
(주)오리온홀딩스,001800,1986/12,0,
(주)오리온홀딩스,001800,1987/12,0,
(주)오리온홀딩스,001800,1988/12,0,
(주)오리온홀딩스,001800,1989/12,0,
(주)오리온홀딩스,001800,1990/12,0,
(주)오리온홀딩스,001800,1991/12,0,
(주)오리온홀딩스,001800,1992/12,0,
(주)오리온홀딩스,001800,1993/12,0,
(주)오리온홀딩스,001800,1994/12,0,
(주)오리온홀딩스,001800,1995/12,0,
(주)오리온홀딩스,001800,1996/12,0,
(주)오리온홀딩스,001800,1997/12,0,
(주)오리온홀딩스,001800,1998/12,0,
(주)오리온홀딩스,001800,1999/12,0,
(주)오리온홀딩스,001800,2000/12,0,
(주)오리온홀딩스,001800,2001/12,0,
(주)오리온홀딩스,001800,2002/12,0,
(주)오리온홀딩스,001800,2003/12,0,
(주)오리온홀딩스,001800,2004/12,0,
(주)오리온홀딩스,001800,2005/12,0,
(주)오리온홀딩스,001800,2006/12,0,
(주)오리온홀딩스,001800,2007/12,0,0
(주)오리온홀딩스,001800,2008/12,0,0
(주)오리온홀딩스,001800,2009/12,0,0
(주)오리온홀딩스,001800,2010/12,0,0
(주)오리온홀딩스,001800,2011/12,0,0
(주)오리온홀딩스,001800,2012/12,0,0
(주)오리온홀딩스,001800,2013/12,0,0
(주)오리온홀딩스,001800,2014/12,0,0
(주)오리온홀딩스,001800,2015/12,0,0
(주)오리온홀딩스,001800,2016/12,0,0
(주)오리온홀딩스,001800,2017/12,0,0
(주)오리온홀딩스,001800,2018/12,0,0
(주)오리온홀딩스,001800,2019/12,0,0
(주)오리온홀딩스,001800,2020/12,0,0
(주)와이지플러스,037270,1999/12,0,
(주)와이지플러스,037270,2000/12,0,
(주)와이지플러스,037270,2001/12,0,
(주)와이지플러스,037270,2002/12,0,
(주)와이지플러스,037270,2003/12,0,
(주)와이지플러스,037270,2004/12,0,
(주)와이지플러스,037270,2005/12,0,
(주)와이지플러스,037270,2006/12,0,
(주)와이지플러스,037270,2007/12,0,0
(주)와이지플러스,037270,2008/12,0,0
(주)와이지플러스,037270,2009/12,0,0
(주)와이지플러스,037270,2010/12,0,0
(주)와이지플러스,037270,2011/12,0,0
(주)와이지플러스,037270,2012/12,0,0
(주)와이지플러스,037270,2013/12,0,0
(주)와이지플러스,037270,2014/12,0,0
(주)와이지플러스,037270,2015/12,0,0
(주)와이지플러스,037270,2016/12,0,0
(주)와이지플러스,037270,2017/12,0,0
(주)와이지플러스,037270,2018/12,0,0
(주)와이지플러스,037270,2019/12,0,0
(주)와이지플러스,037270,2020/12,0,0
(주)용평리조트,070960,2001/06,0,
(주)용평리조트,070960,2002/06,0,
(주)용평리조트,070960,2003/06,0,
(주)용평리조트,070960,2004/06,0,
(주)용평리조트,070960,2005/06,0,
(주)용평리조트,070960,2006/06,0,
(주)용평리조트,070960,2007/06,0,
(주)용평리조트,070960,2008/12,0,
(주)용평리조트,070960,2009/12,0,
(주)용평리조트,070960,2010/12,0,
(주)용평리조트,070960,2011/12,0,
(주)용평리조트,070960,2012/12,0,
(주)용평리조트,070960,2013/12,0,0
(주)용평리조트,070960,2014/12,0,0
(주)용평리조트,070960,2015/12,0,0
(주)용평리조트,070960,2016/12,0,0
(주)용평리조트,070960,2017/12,0,0
(주)용평리조트,070960,2018/12,0,0
(주)용평리조트,070960,2019/12,0,0
(주)용평리조트,070960,2020/12,0,0
(주)우성사료,006980,1985/12,0,
(주)우성사료,006980,1986/12,0,
(주)우성사료,006980,1987/12,0,
(주)우성사료,006980,1988/12,0,
(주)우성사료,006980,1989/12,0,
(주)우성사료,006980,1990/12,0,
(주)우성사료,006980,1991/12,0,
(주)우성사료,006980,1992/12,0,
(주)우성사료,006980,1993/12,0,
(주)우성사료,006980,1994/12,0,
(주)우성사료,006980,1995/12,0,
(주)우성사료,006980,1996/12,0,
(주)우성사료,006980,1997/12,0,
(주)우성사료,006980,1998/12,0,
(주)우성사료,006980,1999/12,0,
(주)우성사료,006980,2000/12,0,
(주)우성사료,006980,2001/12,0,
(주)우성사료,006980,2002/12,0,
(주)우성사료,006980,2003/12,0,
(주)우성사료,006980,2004/12,0,
(주)우성사료,006980,2005/12,0,
(주)우성사료,006980,2006/12,0,
(주)우성사료,006980,2007/12,0,0
(주)우성사료,006980,2008/12,0,0
(주)우성사료,006980,2009/12,0,0
(주)우성사료,006980,2010/12,0,0
(주)우성사료,006980,2011/12,0,0
(주)우성사료,006980,2012/12,0,0
(주)우성사료,006980,2013/12,0,0
(주)우성사료,006980,2014/12,0,0
(주)우성사료,006980,2015/12,0,0
(주)우성사료,006980,2016/12,0,0
(주)우성사료,006980,2017/12,0,0
(주)우성사료,006980,2018/12,0,0
(주)우성사료,006980,2019/12,0,0
(주)우성사료,006980,2020/12,0,0
(주)우신시스템,017370,2000/12,0,
(주)우신시스템,017370,2001/12,0,
(주)우신시스템,017370,2002/12,0,
(주)우신시스템,017370,2003/12,0,
(주)우신시스템,017370,2004/12,0,
(주)우신시스템,017370,2005/12,0,
(주)우신시스템,017370,2006/12,0,
(주)우신시스템,017370,2007/12,0,0
(주)우신시스템,017370,2008/12,0,0
(주)우신시스템,017370,2009/12,0,0
(주)우신시스템,017370,2010/12,0,0
(주)우신시스템,017370,2011/12,0,0
(주)우신시스템,017370,2012/12,0,0
(주)우신시스템,017370,2013/12,0,0
(주)우신시스템,017370,2014/12,0,0
(주)우신시스템,017370,2015/12,0,0
(주)우신시스템,017370,2016/12,0,0
(주)우신시스템,017370,2017/12,0,0
(주)우신시스템,017370,2018/12,0,0
(주)우신시스템,017370,2019/12,0,0
(주)우신시스템,017370,2020/12,0,0
(주)우진,105840,1999/12,0,
(주)우진,105840,2000/12,0,
(주)우진,105840,2001/12,0,
(주)우진,105840,2002/12,0,
(주)우진,105840,2003/12,0,
(주)우진,105840,2004/12,0,
(주)우진,105840,2005/12,0,
(주)우진,105840,2006/12,0,
(주)우진,105840,2007/12,0,0
(주)우진,105840,2008/12,0,0
(주)우진,105840,2009/12,0,0
(주)우진,105840,2010/12,0,0
(주)우진,105840,2011/12,0,0
(주)우진,105840,2012/12,0,0
(주)우진,105840,2013/12,0,0
(주)우진,105840,2014/12,0,0
(주)우진,105840,2015/12,0,0
(주)우진,105840,2016/12,0,0
(주)우진,105840,2017/12,0,0
(주)우진,105840,2018/12,0,0
(주)우진,105840,2019/12,0,0
(주)우진,105840,2020/12,0,0
(주)우진아이엔에스,010400,1999/12,0,
(주)우진아이엔에스,010400,2000/12,0,
(주)우진아이엔에스,010400,2001/12,0,
(주)우진아이엔에스,010400,2002/12,0,
(주)우진아이엔에스,010400,2003/12,0,
(주)우진아이엔에스,010400,2004/12,0,
(주)우진아이엔에스,010400,2005/12,0,
(주)우진아이엔에스,010400,2006/12,0,
(주)우진아이엔에스,010400,2007/12,0,
(주)우진아이엔에스,010400,2008/12,0,
(주)우진아이엔에스,010400,2009/12,0,
(주)우진아이엔에스,010400,2010/12,0,
(주)우진아이엔에스,010400,2011/12,0,
(주)우진아이엔에스,010400,2012/12,0,
(주)우진아이엔에스,010400,2013/12,0,
(주)우진아이엔에스,010400,2014/12,0,
(주)우진아이엔에스,010400,2015/12,0,
(주)우진아이엔에스,010400,2016/12,0,0
(주)우진아이엔에스,010400,2017/12,0,0
(주)우진아이엔에스,010400,2018/12,0,0
(주)우진아이엔에스,010400,2019/12,0,0
(주)우진아이엔에스,010400,2020/12,0,0
(주)우진플라임,049800,2000/12,0,
(주)우진플라임,049800,2001/12,0,
(주)우진플라임,049800,2002/12,0,
(주)우진플라임,049800,2003/12,0,
(주)우진플라임,049800,2004/12,0,
(주)우진플라임,049800,2005/12,0,
(주)우진플라임,049800,2006/12,0,
(주)우진플라임,049800,2007/12,0,0
(주)우진플라임,049800,2008/12,0,0
(주)우진플라임,049800,2009/12,0,0
(주)우진플라임,049800,2010/12,0,0
(주)우진플라임,049800,2011/12,0,0
(주)우진플라임,049800,2012/12,0,0
(주)우진플라임,049800,2013/12,0,0
(주)우진플라임,049800,2014/12,0,0
(주)우진플라임,049800,2015/12,0,0
(주)우진플라임,049800,2016/12,0,0
(주)우진플라임,049800,2017/12,0,0
(주)우진플라임,049800,2018/12,0,0
(주)우진플라임,049800,2019/12,0,0
(주)우진플라임,049800,2020/12,0,0
(주)웅진,016880,1987/12,0,
(주)웅진,016880,1988/12,0,
(주)웅진,016880,1989/12,0,
(주)웅진,016880,1990/12,0,
(주)웅진,016880,1991/12,0,
(주)웅진,016880,1992/12,0,
(주)웅진,016880,1993/12,0,
(주)웅진,016880,1994/12,0,
(주)웅진,016880,1995/12,0,
(주)웅진,016880,1996/12,0,
(주)웅진,016880,1997/12,0,
(주)웅진,016880,1998/12,0,
(주)웅진,016880,1999/12,0,
(주)웅진,016880,2000/12,0,
(주)웅진,016880,2001/12,0,
(주)웅진,016880,2002/12,0,
(주)웅진,016880,2003/12,0,
(주)웅진,016880,2004/12,0,
(주)웅진,016880,2005/12,0,
(주)웅진,016880,2006/12,0,
(주)웅진,016880,2007/12,0,0
(주)웅진,016880,2008/12,0,0
(주)웅진,016880,2009/12,0,0
(주)웅진,016880,2010/12,0,0
(주)웅진,016880,2011/12,0,0
(주)웅진,016880,2012/12,0,0
(주)웅진,016880,2013/12,0,0
(주)웅진,016880,2014/12,0,0
(주)웅진,016880,2015/12,0,0
(주)웅진,016880,2016/12,0,0
(주)웅진,016880,2017/12,0,0
(주)웅진,016880,2018/12,0,0
(주)웅진,016880,2019/12,0,0
(주)웅진,016880,2020/12,0,0
(주)웅진씽크빅,095720,2007/12,0,0
(주)웅진씽크빅,095720,2008/12,0,0
(주)웅진씽크빅,095720,2009/12,0,0
(주)웅진씽크빅,095720,2010/12,0,0
(주)웅진씽크빅,095720,2011/12,0,0
(주)웅진씽크빅,095720,2012/12,0,0
(주)웅진씽크빅,095720,2013/12,0,0
(주)웅진씽크빅,095720,2014/12,0,0
(주)웅진씽크빅,095720,2015/12,0,0
(주)웅진씽크빅,095720,2016/12,0,0
(주)웅진씽크빅,095720,2017/12,0,0
(주)웅진씽크빅,095720,2018/12,0,0
(주)웅진씽크빅,095720,2019/12,0,0
(주)웅진씽크빅,095720,2020/12,0,0
(주)원림,005820,1985/12,0,
(주)원림,005820,1986/12,0,
(주)원림,005820,1987/12,0,
(주)원림,005820,1988/12,0,
(주)원림,005820,1989/12,0,
(주)원림,005820,1990/12,0,
(주)원림,005820,1991/12,0,
(주)원림,005820,1992/12,0,
(주)원림,005820,1993/12,0,
(주)원림,005820,1994/12,0,
(주)원림,005820,1995/12,0,
(주)원림,005820,1996/12,0,
(주)원림,005820,1997/12,0,
(주)원림,005820,1998/12,0,
(주)원림,005820,1999/12,0,
(주)원림,005820,2000/12,0,
(주)원림,005820,2001/12,0,
(주)원림,005820,2002/12,0,
(주)원림,005820,2003/12,0,
(주)원림,005820,2004/12,0,
(주)원림,005820,2005/12,0,
(주)원림,005820,2006/12,0,
(주)원림,005820,2007/12,0,0
(주)원림,005820,2008/12,0,0
(주)원림,005820,2009/12,0,0
(주)원림,005820,2010/12,0,0
(주)원림,005820,2011/12,0,0
(주)원림,005820,2012/12,0,0
(주)원림,005820,2013/12,0,0
(주)원림,005820,2014/12,0,0
(주)원림,005820,2015/12,0,0
(주)원림,005820,2016/12,0,0
(주)원림,005820,2017/12,0,0
(주)원림,005820,2018/12,0,0
(주)원림,005820,2019/12,0,0
(주)원림,005820,2020/12,0,0
(주)위스컴,024070,1989/12,0,
(주)위스컴,024070,1990/12,0,
(주)위스컴,024070,1991/12,0,
(주)위스컴,024070,1992/12,0,
(주)위스컴,024070,1993/12,0,
(주)위스컴,024070,1994/12,0,
(주)위스컴,024070,1995/12,0,
(주)위스컴,024070,1996/12,0,
(주)위스컴,024070,1997/12,0,
(주)위스컴,024070,1998/12,0,
(주)위스컴,024070,1999/12,0,
(주)위스컴,024070,2000/12,0,
(주)위스컴,024070,2001/12,0,
(주)위스컴,024070,2002/12,0,
(주)위스컴,024070,2003/12,0,
(주)위스컴,024070,2004/12,0,
(주)위스컴,024070,2005/12,0,
(주)위스컴,024070,2006/12,0,
(주)위스컴,024070,2007/12,0,0
(주)위스컴,024070,2008/12,0,0
(주)위스컴,024070,2009/12,0,0
(주)위스컴,024070,2010/12,0,0
(주)위스컴,024070,2011/12,0,0
(주)위스컴,024070,2012/12,0,0
(주)위스컴,024070,2013/12,0,0
(주)위스컴,024070,2014/12,0,0
(주)위스컴,024070,2015/12,0,0
(주)위스컴,024070,2016/12,0,0
(주)위스컴,024070,2017/12,0,0
(주)위스컴,024070,2018/12,0,0
(주)위스컴,024070,2019/12,0,0
(주)위스컴,024070,2020/12,0,0
(주)윌비스,008600,1986/12,0,
(주)윌비스,008600,1987/12,0,
(주)윌비스,008600,1988/12,0,
(주)윌비스,008600,1989/12,0,
(주)윌비스,008600,1990/12,0,
(주)윌비스,008600,1991/12,0,
(주)윌비스,008600,1992/12,0,
(주)윌비스,008600,1993/12,0,
(주)윌비스,008600,1994/12,0,
(주)윌비스,008600,1995/12,0,
(주)윌비스,008600,1996/12,0,
(주)윌비스,008600,1997/12,0,
(주)윌비스,008600,1998/12,0,
(주)윌비스,008600,1999/12,0,
(주)윌비스,008600,2000/12,0,
(주)윌비스,008600,2001/12,0,
(주)윌비스,008600,2002/12,0,
(주)윌비스,008600,2003/12,0,
(주)윌비스,008600,2004/12,0,
(주)윌비스,008600,2005/12,0,
(주)윌비스,008600,2006/12,0,
(주)윌비스,008600,2007/12,0,0
(주)윌비스,008600,2008/12,0,0
(주)윌비스,008600,2009/12,0,0
(주)윌비스,008600,2010/12,0,0
