date,asset,5D,10D,21D,42D,factor,factor_quantile
2015-01-05 00:00:00+00:00,001460,-0.0249520153550864,-0.030710172744721653,0.05374280230326289,0.10172744721689053,280.0,4
2015-01-05 00:00:00+00:00,001040,0.050158573964615094,0.03134910872788432,0.059559982181206506,0.021941051707745185,255.0,4
2015-01-05 00:00:00+00:00,079160,0.022952360297838537,-0.02786814140099758,-0.022952360297838537,-0.026223523458396625,18.0,1
2015-01-05 00:00:00+00:00,000120,0.043835616438356206,-0.002739726027397249,0.046575342465753344,-0.0657534246575342,354.0,5
2015-01-05 00:00:00+00:00,097950,0.06339144215530901,0.08399366085578452,0.12202852614896997,0.0760697305863709,390.0,5
